AppID,categories_single-player,categories_multi-player,categories_online_pvp,categories_full_controller_support,categories_steam_trading_cards,categories_steam_achievements,categories_steam_cloud,categories_family_sharing,categories_partial_controller_support,categories_shared/split_screen,categories_remote_play_together,genres_action,genres_adventure,genres_indie,genres_rpg,genres_simulation,genres_early_access,genres_strategy,genres_casual
752380,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
2170920,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0
1941100,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
773540,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
1772530,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1
896950,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
278530,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
680640,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1265570,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
716400,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2022230,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
941410,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
1257930,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1006250,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1181030,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2370740,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1
1563730,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
857600,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
785760,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
1199910,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
407380,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
509360,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2724540,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
942800,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
1336380,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
568070,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2626240,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1843880,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1281400,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
1816140,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
976570,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
737050,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
1903670,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
2195390,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
2092330,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1
675500,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2244080,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0
837190,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1938290,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2657720,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1757580,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
1088750,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
306000,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1803840,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
2087910,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2437750,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
405670,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
1080410,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1
1999140,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
1701330,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1
1629350,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1187600,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
388300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1766000,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
1047950,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
1948870,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1
1414470,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
601640,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
945740,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1967940,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
995240,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
338040,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
1963900,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
1014010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1880930,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1243690,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
487040,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1262720,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0
340960,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
1236900,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
1456470,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1615740,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
1202780,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
887090,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
907380,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
2243670,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2014690,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
422640,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1448840,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1
2546150,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
1884300,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
758250,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
781760,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1
1583240,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1
1909820,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
333350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
505070,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1987220,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
345710,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0
290870,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
613860,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
401250,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
2207470,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
2177570,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
2553910,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2504540,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1
1982620,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1702760,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
2393770,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1
994310,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1211240,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2225250,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1351900,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1977910,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
1324410,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1066430,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2618090,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
1509080,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1418180,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1648760,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
434600,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1363210,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
856980,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
628110,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1702550,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
386740,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2351120,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
963300,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2656980,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1175800,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
788670,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
1602390,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
630490,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
701040,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
1396980,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
839020,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
766680,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2001970,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
684000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1656820,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
1213420,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1
1827950,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
692780,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
530930,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
1922960,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1260800,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
462640,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376410,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1339110,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0
1247860,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1964820,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
1732070,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1000280,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1465640,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1243520,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1238360,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
2171570,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1846890,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1162670,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
1051350,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1112580,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0
365680,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
627070,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1064160,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
824450,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
1392030,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1634990,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2502940,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2335620,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1790360,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1
882150,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
1952520,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
1197620,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
1295810,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1
1215770,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1431950,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
1526430,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
1567520,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
326060,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1787810,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
2357310,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1
481420,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1659090,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0
2459100,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
1035950,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
611720,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
959350,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1
2402860,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1180900,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
1944140,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0
1778720,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
2673080,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2174900,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2106910,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
890310,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
2109510,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
346090,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
375210,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1933490,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
405760,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
432720,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
417200,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
918950,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
683000,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
2113680,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1374230,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
736720,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1831700,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
315330,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
636460,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2288080,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
2264930,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1502110,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1307560,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
338300,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
521760,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1279910,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
900290,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1075170,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1786930,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1
1077600,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1097240,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1364760,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1299030,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
1478970,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
857950,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
722660,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1586990,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
970190,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
1083420,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1377300,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
856490,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
840430,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1409200,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1321030,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
1557700,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1777990,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0
2236680,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
988310,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0
1526260,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1338940,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
960030,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1699280,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
2149840,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1434310,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
1966170,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1982130,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1378470,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2163030,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
743380,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1571460,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
471700,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
1324830,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1687100,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2019240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
752640,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1
1170120,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2236900,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2019920,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1
1271380,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
1822030,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
998990,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1393910,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1888470,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1181440,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
2203490,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0
1422190,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
628120,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
960150,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1087700,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1539750,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2667160,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
574160,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
1999870,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2164760,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
445870,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
1005050,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
1401340,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
767360,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1
1913680,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1078640,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0
431950,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0
1905940,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
316240,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1417050,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1210490,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1917810,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1586340,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
1271850,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1
1045110,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
1217380,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1493940,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
276300,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1787320,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
200990,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
2459620,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1207320,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
251020,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
384840,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
461810,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1008950,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
2729360,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1795010,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
1603500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1705220,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0
2385720,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1839760,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
504410,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1443630,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0
1087440,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
883670,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
857180,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
1829520,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1690440,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2697470,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
208460,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1111600,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1834620,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1594220,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1554650,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1669500,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1715550,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1761600,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1016000,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2207520,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1943420,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1389200,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
602010,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1
2488090,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1885130,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
545130,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1555310,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
691580,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
1684270,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
338640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450250,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2153610,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1763030,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
677060,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
645920,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0
1574470,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1423000,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
